,enrollment_id,username,course_id,no_of_objects,bno_access,bno_pageclose,bno_problem,bno_video,bno_discussion,bno_navigate,bno_wiki,bno_total,bno_avg,no_of_active_days,time_consumption,browser_access,browser_pageclose,browser_problem,browser_video,server_access,server_discussion,server_problem,server_navigate,server_wiki,bno_browser,bno_server,label
3161,28994,gYuUT9QMr36TgMwrUR6D9cZmy4gnOehi,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3162,29004,qjHwo6vj8wB9RjaUFit8YYLku9NQ6yRr,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,6,2,0,2,0,3,0,13,1.8571428571428572,1,0.0,0,2,0,2,6,0,0,3,0,4,9,1
3163,29014,YZRgEIqleRNbrmIXR70msHxIqmdQTJEi,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,23,34,19,12,13,4,16,4,102,14.571428571428571,3,0.0,8,19,6,13,26,4,6,16,4,46,56,1
3164,29043,jtsbnKKZ9XPpwCclPqSDCMPCyLbC3Ksj,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,4,2,1,0,0,0,3,0,6,0.8571428571428571,2,0.0,0,1,0,0,2,0,0,3,0,1,5,1
3165,29059,O4E7as3W8jLvygS4k9RX6VKdAkX7GkpR,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,9,3,1,0,1,2,6,1,14,2.0,1,0.0,0,1,0,1,3,2,0,6,1,2,12,1
3166,29067,MYsCU1zkMrWxPhV1b7wSL5LZIo1zGyhU,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,21,30,14,0,16,0,6,0,66,9.428571428571429,5,0.0,5,14,0,16,25,0,0,6,0,35,31,1
3167,29105,2opAUoNSerHZgAopOdFnCtwADJEb5rjv,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,12,20,8,2,7,0,5,0,42,6.0,2,0.0,9,8,1,7,11,0,1,5,0,25,17,1
3168,29106,3yvPMapV0oGhFADehSUOgOal67P5QYOZ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,8,3,1,0,1,2,6,1,14,2.0,1,0.0,0,1,0,1,3,2,0,6,1,2,12,1
3169,29118,5huQeH1wiIOmABPoRY4ZHf8AKpAeX6tY,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,12,14,9,0,2,5,10,1,41,5.857142857142857,4,0.0,0,9,0,2,14,5,0,10,1,11,30,1
3170,29122,y28h4Mo8cYpNiUreeF5KoyNN24Uz0qpM,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,24,59,29,24,1,0,25,0,138,19.714285714285715,7,0.0,12,29,20,1,47,0,4,25,0,62,76,1
3171,29134,j6yHCOz2971dxJ3D75B738Ui2dTUKwWK,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3172,29155,TUYpmTNk6Q7u0KzTuM5wULfxBnddBpQa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,26,70,36,25,5,39,16,8,199,28.428571428571427,6,0.0,22,36,19,5,48,39,6,16,8,82,117,1
3173,29167,3SP9iNDvUt8m67ZMqC5DpQRe6ekkTpsP,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,5,2,1,0,1,0,5,0,9,1.2857142857142858,3,0.0,0,1,0,1,2,0,0,5,0,2,7,0
3174,29173,xJjW1X2F9FnPULUeJMqNeOytdLBSBRfA,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,33,93,49,26,24,42,23,2,259,37.0,10,0.0,16,49,16,24,77,42,10,23,2,105,154,0
3175,29176,z1G7LpYxsjwTZY4hppMJzutv7SFcW56t,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,11,14,5,6,3,0,2,0,30,4.285714285714286,2,0.0,4,5,3,3,10,0,3,2,0,15,15,1
3176,29193,Ff3Eor13TUJQKJ2fXrBcatS19PhaFPUY,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,3,2,0,1,0,2,0,8,1.1428571428571428,1,0.0,0,2,0,1,3,0,0,2,0,3,5,1
3177,29198,dT92IjRcuruPiAlpqVUTtu3wNL9IIegT,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,31,78,42,7,28,29,22,2,208,29.714285714285715,9,0.0,22,42,5,28,56,29,2,22,2,97,111,0
3178,29203,Fd76JNXzmmy6WMyqnUG7g2JlGziXBHRa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,33,48,28,6,16,12,15,2,127,18.142857142857142,3,0.0,6,28,3,16,42,12,3,15,2,53,74,1
3179,29219,3h1FKqVdnDmZ3yTfOEvfGnfVX1CtMfQe,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,4,2,1,0,1,0,1,0,5,0.7142857142857143,1,0.0,0,1,0,1,2,0,0,1,0,2,3,1
3180,29228,j3GJZP6DDST4bxF4BY92UyMmGqZXcisu,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,18,63,30,10,11,8,15,2,139,19.857142857142858,8,0.0,13,30,7,11,50,8,3,15,2,61,78,1
3181,29231,9qSqrvUWqQapebc826sTRi4MoymfAgqm,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,6,5,3,0,1,0,1,0,10,1.4285714285714286,1,0.0,1,3,0,1,4,0,0,1,0,5,5,1
3182,29258,SSYZb9OF5KY8dLa1Ga5Owl0oYrKsZRGn,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3183,29259,Q7wqVDqz10tk4xe6QnkzI1dJqMLzdK4Z,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,43,136,67,56,46,38,42,2,387,55.285714285714285,9,0.0,52,67,41,46,84,38,15,42,2,206,181,0
3184,29260,qfe1MUR6a62dAgiCJR4API4cCHsYlsVO,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,50,128,72,43,27,19,35,0,324,46.285714285714285,11,0.0,27,72,32,27,101,19,11,35,0,158,166,0
3185,29270,yYvdpBKQCT3mxVBi4HL53T6yMUlPV3lV,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,7,5,2,0,2,0,2,0,11,1.5714285714285714,1,0.0,0,2,0,2,5,0,0,2,0,4,7,1
3186,29282,wxII2lcu70Ngy60gW8YUtG9pAurp2KE2,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,25,41,18,9,10,27,19,1,125,17.857142857142858,3,0.0,15,18,6,10,26,27,3,19,1,49,76,0
3187,29290,KQEanfaExp2HaRRw3kFa1StUZu1Jf6eb,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,7,3,2,0,2,0,3,0,10,1.4285714285714286,1,0.0,0,2,0,2,3,0,0,3,0,4,6,0
3188,29322,clBoQvHF7hj2lt9aMKUGNE4YYTF1KNgv,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,7,2,1,0,1,0,6,1,11,1.5714285714285714,2,0.0,0,1,0,1,2,0,0,6,1,2,9,1
3189,29323,S23VviJLUWhhZxkRbUP6UVbiLqWFCEzq,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,16,54,17,19,0,0,19,0,109,15.571428571428571,7,0.0,11,17,13,0,43,0,6,19,0,41,68,0
3190,29331,CfeENerIdAGepleePWSt0SV88ctt0Tmw,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,36,56,27,33,14,0,10,0,140,20.0,8,0.0,17,27,23,14,39,0,10,10,0,81,59,0
3191,29368,43Wkazohlla5UH9sdItyCzS7QnbvL5qv,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,5,2,1,0,1,0,2,0,6,0.8571428571428571,1,0.0,0,1,0,1,2,0,0,2,0,2,4,1
3192,29370,OGbthebNtjAyVjwwyFFOPyRN8eqkNKOX,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,2,0,0,0,0,0,5,0,5,0.7142857142857143,2,0.0,0,0,0,0,0,0,0,5,0,0,5,1
3193,29371,wEaTyOJwwvOCk7eUttQISK5WPXL7ANNV,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,8,3,2,0,2,3,6,0,16,2.2857142857142856,3,0.0,0,2,0,2,3,3,0,6,0,4,12,1
3194,29380,ebvWYER6Bde0EUcNXXIX0vyTB9ur6Kqi,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,29,86,42,22,18,47,20,2,237,33.857142857142854,5,0.0,25,42,14,18,61,47,8,20,2,99,138,0
3195,29382,bgQsXQVqW7nKiA6XYCj1PJIhNhYmFF2l,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,7,6,3,0,2,0,3,0,14,2.0,2,0.0,0,3,0,2,6,0,0,3,0,5,9,1
3196,29392,oEdWxTxTl1fP4jZhcgcYgWShP81rmHLb,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,35,55,28,36,7,0,7,0,133,19.0,6,0.0,18,28,29,7,37,0,7,7,0,82,51,0
3197,29398,AeCrxYByugIwu4XUBpI0LhoTguBozLAa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,30,74,39,4,15,2,23,1,158,22.571428571428573,4,0.0,17,39,3,15,57,2,1,23,1,74,84,1
3198,29400,6oCPedN9dJXckwppJuquEbXGJo8RLgKS,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,10,8,3,0,1,1,4,1,18,2.5714285714285716,1,0.0,3,3,0,1,5,1,0,4,1,7,11,1
3199,29411,BdodnRCsey53xS6PtugKwlzojwI7pwLX,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,16,21,9,8,5,2,7,1,53,7.571428571428571,3,0.0,10,9,6,5,11,2,2,7,1,30,23,1
3200,29429,1Q6h3xdVmuuH4K91cf7ebDxMbyWSO6oC,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,3,3,0,0,0,0,1,0,4,0.5714285714285714,1,0.0,0,0,0,0,3,0,0,1,0,0,4,1
3201,29434,7aQ6rvmUrAZhXOumaP4VW6FvjX4qSmMG,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,28,67,28,17,19,9,19,1,160,22.857142857142858,6,0.0,17,28,14,19,50,9,3,19,1,78,82,0
3202,29436,of3rDqGvzfaaTw1dgLkUpAaYyPR92tjG,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,9,6,4,0,3,0,4,0,17,2.4285714285714284,2,0.0,0,4,0,3,6,0,0,4,0,7,10,1
3203,29446,YV392hfECoOmaAZdo0LSEB6pVt8DaTKa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,11,6,4,0,3,0,5,0,18,2.5714285714285716,2,0.0,0,4,0,3,6,0,0,5,0,7,11,1
3204,29454,bf1vJ4viENhWXEbAPbJbIXhTELHnfeS4,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3205,29457,4m5GFuE7r7uv3mC9zYjUgCEig5epKquJ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,28,55,33,35,11,0,17,0,151,21.571428571428573,7,0.0,10,33,25,11,45,0,10,17,0,79,72,0
3206,29460,9kWKUDsV7M3Xl925FSGZmKjgOHYDauwa,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,5,2,1,0,1,0,3,0,7,1.0,1,0.0,0,1,0,1,2,0,0,3,0,2,5,0
3207,29463,StB4aAmvKVcN39RyCivcWuZG1ojX62LP,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,12,7,5,0,4,0,4,1,21,3.0,1,0.0,0,5,0,4,7,0,0,4,1,9,12,1
3208,29479,ComEg5DwSZNvhCGBr5HiWi0eJvqzecfK,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3209,29486,USLTnsAwagwK2c83KXd1SNEeENnzkTTo,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,10,11,4,0,4,7,7,0,33,4.714285714285714,6,0.0,3,4,0,4,8,7,0,7,0,11,22,0
3210,29495,76h4fJa0WUda9eD251xcu8JxqYQOKc5R,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,2,0,2,0.2857142857142857,2,0.0,0,0,0,0,0,0,0,2,0,0,2,0
3211,29508,2NbXhEsOSF2oLrJt2BdmifqgcsW4T9D5,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,4,6,1,0,0,0,2,0,9,1.2857142857142858,1,0.0,4,1,0,0,2,0,0,2,0,5,4,1
3212,29528,TBC5WTDbcV3aVUUIUvUx97YEiYG5oye2,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,21,50,32,12,6,16,6,0,122,17.428571428571427,4,0.0,9,32,8,6,41,16,4,6,0,55,67,1
3213,29529,l8y9XhqsTWKZM98GIdD9TBmJPA1SlU5G,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,16,26,12,4,8,0,5,0,55,7.857142857142857,2,0.0,11,12,2,8,15,0,2,5,0,33,22,1
3214,29553,G6nlPCsxbn3tVSpDUhIRDWH9MFaFPV4K,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3215,29561,pLQfsJL46iqa9L7UfI8ODNozilMqoPl0,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,24,48,29,16,16,0,11,2,122,17.428571428571427,5,0.0,12,29,12,16,36,0,4,11,2,69,53,0
3216,29571,KVFLGfkLjESnixIuWE2enCugNN1bDzvq,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,43,132,65,59,23,5,33,2,319,45.57142857142857,10,0.0,36,65,47,23,96,5,12,33,2,171,148,0
3217,29594,TSPlBwReynnjQ2q72CnYFjLp85rX76cJ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
3218,29603,ERiNRhAcimB8GiumVAtTpcZJjnjuVuqO,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,98,383,92,60,94,54,48,3,734,104.85714285714286,11,0.0,169,92,51,94,214,54,9,48,3,406,328,0
3219,29615,uc2JecHkP7BdqwAtRnvlH2Qn6D1UAeHx,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,30,79,4,34,33,7,11,1,169,24.142857142857142,3,0.0,57,4,30,33,22,7,4,11,1,124,45,0
3220,29623,QbN1rcT6X70kGcCCu9qHO2zQXGCyhPMc,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,71,376,50,54,39,28,69,8,624,89.14285714285714,18,0.0,99,50,49,39,277,28,5,69,8,237,387,0
3221,29640,G14xjTwMWbfsqTNiU3Ie1utHyPegqSvR,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,69,146,9,68,57,33,12,0,325,46.42857142857143,8,0.0,52,9,65,57,94,33,3,12,0,183,142,1
3222,29652,ZRcEnEYSSBQbkjzMu7sidjbxasfrmw8l,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,57,245,91,53,24,75,72,0,560,80.0,11,0.0,47,91,50,24,198,75,3,72,0,212,348,0
3223,29660,j8pAEG832Dxba9xvdSBnP5qKRrQfOVPx,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,88,167,76,68,54,47,40,10,462,66.0,16,0.0,60,76,65,54,107,47,3,40,10,255,207,0
3224,29710,Dj6MZagDLXpRqHs1ziJsdRiKzK9FQr4E,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,82,248,112,42,79,22,29,2,534,76.28571428571429,13,0.0,79,112,38,79,169,22,4,29,2,308,226,0
3225,29711,hn5H504xu7pHzMUOVhXt84Zd8pM4hTfO,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,64,331,59,83,21,33,51,1,579,82.71428571428571,16,0.0,137,59,83,21,194,33,0,51,1,300,279,0
3226,29753,xXrVRzXnwBPVy7gMaBqKJcUodoANmGAp,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,94,221,125,127,85,35,47,2,642,91.71428571428571,9,0.0,69,125,112,85,152,35,15,47,2,391,251,0
3227,29773,MRCD9XxqQVpIexf9EdSwdaoHW691k7OH,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,56,199,75,152,0,0,15,0,441,63.0,10,0.0,84,75,139,0,115,0,13,15,0,298,143,0
3228,29779,BMm4TXqDDPzNdjhOhmJHUopJaVFMX2Fi,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,37,122,43,45,47,40,30,0,327,46.714285714285715,8,0.0,61,43,39,47,61,40,6,30,0,190,137,0
3229,29831,e3jyk3cEmLPB3vUaF04lE0JygxYvGYSB,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,2,0,0,0,0,0,2,0,2,0.2857142857142857,1,0.0,0,0,0,0,0,0,0,2,0,0,2,1
3230,29834,eSLdnCsz2kfsBjZ0LZmqHuo4kYNor6E7,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,49,124,16,34,8,31,17,0,230,32.857142857142854,9,0.0,39,16,34,8,85,31,0,17,0,97,133,1
3231,29839,cRaVLabX771mlZBzFVbphmCLcsSt1u7U,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,83,380,80,93,46,9,96,3,707,101.0,12,0.0,135,80,87,46,245,9,6,96,3,348,359,1
3232,29859,7cYcOHOEHTj81GR9iJWLLP6E0QCPSEZI,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,92,386,56,165,52,21,94,4,778,111.14285714285714,13,0.0,120,56,156,52,266,21,9,94,4,384,394,0
3233,29862,1umo7etGwkx7NcpFxVialzDD37NdyqRT,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,44,112,40,79,0,34,22,4,291,41.57142857142857,6,0.0,59,40,75,0,53,34,4,22,4,174,117,0
3234,29901,1LkyopMOf8KZ37c5gNSy63BKRJpsqu4r,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,91,356,116,116,128,8,43,0,767,109.57142857142857,8,0.0,210,116,106,128,146,8,10,43,0,560,207,0
3235,29905,J1iCM60eAwVKTPRoP9hdyFlEQf6db3YF,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,89,159,45,70,69,3,18,1,365,52.142857142857146,6,0.0,104,45,65,69,55,3,5,18,1,283,82,0
3236,29907,7V4dcaUNsItviw8DzarHDLmlVXnKNzmD,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,6,2,2,0,1,0,8,0,13,1.8571428571428572,1,0.0,0,2,0,1,2,0,0,8,0,3,10,1
3237,29931,mRXqdZHYKT0RihxxoCUoovr8vUKN1zpb,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,80,390,19,72,23,20,16,5,545,77.85714285714286,8,0.0,157,19,60,23,233,20,12,16,5,259,286,0
3238,29937,kNdT4Mob6J1VkdvqbhmS4aPzbDLqNeYP,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,98,277,121,105,88,23,105,1,720,102.85714285714286,22,0.0,86,121,91,88,191,23,14,105,1,386,334,0
3239,29953,wr8WXMW1aPIOlA7JAe7Pc60PLuoPom1V,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,30,73,19,19,28,10,21,1,171,24.428571428571427,4,0.0,46,19,18,28,27,10,1,21,1,111,60,1
3240,29989,81MrJTtJ3gigKP7Iz9fJFypIyjsrSPC5,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3241,30002,gD7dR7qYBA1tFY5jHEs9UR01plTA8iId,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,73,173,43,88,63,6,18,2,393,56.142857142857146,9,0.0,109,43,76,63,64,6,12,18,2,291,102,0
3242,30005,k7GcrgNM8NrAzS9cqFwxMdS1Vs120F2Y,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,63,203,40,66,46,58,31,4,448,64.0,5,0.0,98,40,60,46,105,58,6,31,4,244,204,1
3243,30024,w8ZFhN1TfPEk3lRT4vyoUkNMZOvvywKH,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,9,15,5,0,3,4,14,1,42,6.0,1,0.0,6,5,0,3,9,4,0,14,1,14,28,1
3244,30031,e6vc9r1qQ4KcnjRUHEG8vhe39kn3GgXy,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,4,2,1,0,1,0,1,0,5,0.7142857142857143,1,0.0,0,1,0,1,2,0,0,1,0,2,3,1
3245,30036,ZRMCnJcNKBuzAyov9v96PceQIVaMcHkt,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,6,1,1,0,1,0,5,0,8,1.1428571428571428,1,0.0,0,1,0,1,1,0,0,5,0,2,6,1
3246,30062,bC7hHsLc1Hrq0XtHC39FlQ3EKRZvGnuJ,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,65,170,87,112,35,41,33,1,479,68.42857142857143,7,0.0,55,87,97,35,115,41,15,33,1,274,205,0
3247,30077,RzMIvT7jMzqf1FBzeYDC0G8NjaFmpbg8,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,74,84,38,60,31,29,21,9,272,38.857142857142854,5,0.0,28,38,52,31,56,29,8,21,9,149,123,0
3248,30121,eCJEYxlte8R6sbqh66Nohv34rvkne1DG,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,55,107,56,20,38,38,22,0,281,40.142857142857146,8,0.0,34,56,20,38,73,38,0,22,0,148,133,0
3249,30122,kFzEt3qwJsqHITD5QhkyDtVLrUnmyio7,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3250,30146,ihsYc42XAm1ifDUhRQivHQthyMkuHYKA,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,97,156,51,81,61,7,37,10,403,57.57142857142857,5,0.0,84,51,67,61,72,7,14,37,10,263,140,0
3251,30153,IFqWOl32JJm0W3Ap2jxVCpJeXeLJlYDp,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
3252,30157,susC0ktJSdFusCIZajPDx4pMj5qgCOcg,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,94,212,85,54,55,30,65,1,502,71.71428571428571,22,0.0,89,85,50,55,123,30,4,65,1,279,223,0
3253,30166,8uKfJT3Ferex7gSStlreZzcbQrGyXHDu,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,73,165,74,46,60,46,31,2,424,60.57142857142857,14,0.0,67,74,44,60,98,46,2,31,2,245,179,0
3254,30209,ZECsrQDWNf4nPUfo4HpZsLiXc2swEQ6q,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,10,24,10,2,8,9,9,0,62,8.857142857142858,3,0.0,10,10,2,8,14,9,0,9,0,30,32,0
3255,30232,NKFrndcZRT8yziegfa31eLoFHGGlUjfW,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,5,2,0,0,1,0,6,0,9,1.2857142857142858,1,0.0,0,0,0,1,2,0,0,6,0,1,8,1
3256,30237,f71JJWdw4RL398VAk1Uh1TemaAWJWYXn,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,5,8,4,0,1,0,3,0,16,2.2857142857142856,3,0.0,1,4,0,1,7,0,0,3,0,6,10,0
3257,30250,1F8H7rmfvGmKxlm2143vBRoEH3vbZnuH,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,8,7,0,0,0,9,10,1,27,3.857142857142857,3,0.0,1,0,0,0,6,9,0,10,1,1,26,1
3258,30266,EzVMqBDdKdZIxkwWCIERgvsBQFIRLYcU,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,63,114,39,72,41,3,27,1,297,42.42857142857143,7,0.0,51,39,69,41,63,3,3,27,1,200,97,0
3259,30272,c45tGE4X33f1wuWJww6KL4YDWdrZudFS,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,89,410,133,44,89,44,57,2,779,111.28571428571429,18,0.0,150,133,38,89,260,44,6,57,2,410,369,0
3260,30277,pMv1oQj1T6gZE30FoEj4M5Nwt7Fl1qeo,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,70,281,100,35,52,70,40,7,585,83.57142857142857,9,0.0,94,100,29,52,187,70,6,40,7,275,310,0
3261,30289,Rdvgrardg53H2oeCgmOt8vFxIUu5nogb,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,80,224,74,85,79,23,41,4,530,75.71428571428571,13,0.0,124,74,62,79,100,23,23,41,4,339,191,0
3262,30319,Z2WeYOt69iXKJ7H2QQouqRTK4XZZJKWP,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,32,73,20,20,30,10,9,0,162,23.142857142857142,8,0.0,26,20,17,30,47,10,3,9,0,93,69,1
3263,30325,3IgwuZBiVdgdYRQ9ySaEvpMizbjCJFS0,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,81,131,48,86,31,37,76,2,411,58.714285714285715,12,0.0,34,48,83,31,97,37,3,76,2,196,215,0
3264,30336,QwzgqwSHCQGBlqpFzwe8sYcM8CZG7iZ9,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,32,71,32,16,22,25,16,0,182,26.0,4,0.0,27,32,14,22,44,25,2,16,0,95,87,1
3265,30359,lCdFdlJk7vdaCNir9ichM9R3abkujsQJ,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,11,14,5,1,5,4,5,2,36,5.142857142857143,1,0.0,8,5,1,5,6,4,0,5,2,19,17,0
3266,30366,aEIhL4b7R0jCP14Ucbi8EaRq7CzwvPlv,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,81,248,95,41,79,108,69,4,644,92.0,12,0.0,113,95,39,79,135,108,2,69,4,326,318,0
3267,30376,pfD3zHiFZnj6cBjjOBS9YbsS1DIwlvbH,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,13,42,15,10,7,18,22,0,114,16.285714285714285,4,0.0,10,15,8,7,32,18,2,22,0,40,74,1
3268,30380,aNkyAzI9nPsd5pfu7g1LebeN06BtIXr6,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,85,185,100,51,66,44,72,18,536,76.57142857142857,16,0.0,54,100,48,66,131,44,3,72,18,268,268,0
3269,30389,dY4494YE2fVYFC6x5i5x0UProy3lTpSi,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,4,2,0,0,0,0,2,0,4,0.5714285714285714,1,0.0,0,0,0,0,2,0,0,2,0,0,4,1
3270,30402,d7CRMAVRgBps84fhYwYVHXr4TrIkJYDp,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,78,239,17,81,17,0,25,0,379,54.142857142857146,11,0.0,83,17,77,17,156,0,4,25,0,194,185,0
3271,30406,24UY1ChPkZROri1FK7qbly95xg2qveYr,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,1,0,0,0,0,0,1,0,1,0.14285714285714285,1,0.0,0,0,0,0,0,0,0,1,0,0,1,1
