,enrollment_id,username,course_id,no_of_objects1,bno_access1,bno_pageclose1,bno_problem1,bno_video1,bno_discussion1,bno_navigate1,bno_wiki1,bno_total1,bno_avg1,no_of_active_days1,time_consumption1,browser_access1,browser_pageclose1,browser_problem1,browser_video1,server_access1,server_discussion1,server_problem1,server_navigate1,server_wiki1,bno_browser1,bno_server1,label,no_of_objects2,bno_access2,bno_pageclose2,bno_problem2,bno_video2,bno_discussion2,bno_navigate2,bno_wiki2,bno_total2,bno_avg2,no_of_active_days2,time_consumption2,browser_access2,browser_pageclose2,browser_problem2,browser_video2,server_access2,server_discussion2,server_problem2,server_navigate2,server_wiki2,bno_browser2,bno_server2
317,6502,MFUbiMqXEmfaBzK7hirtX5aBXDvqfQ39,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,4.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,9.0,1.2857142857142858,2.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,4.0,5.0,0,15.0,17.0,11.0,0.0,3.0,2.0,8.0,1.0,42.0,6.0,1.0,0.0,2.0,11.0,0.0,3.0,15.0,2.0,0.0,8.0,1.0,16.0,26.0
318,6527,iYw8kPkvjn3xb3wtZEyAytTepRhqUlKj,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,17.0,39.0,20.0,16.0,8.0,4.0,15.0,1.0,103.0,14.714285714285714,3.0,0.0,4.0,20.0,14.0,8.0,35.0,4.0,2.0,15.0,1.0,46.0,57.0,0,14.0,16.0,4.0,12.0,2.0,0.0,2.0,0.0,36.0,5.142857142857143,2.0,0.0,2.0,4.0,12.0,2.0,14.0,0.0,0.0,2.0,0.0,20.0,16.0
319,6542,wSw0H7eAN6dfAeYMaWU4nG5bgtRJyFlj,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11.0,40.0,0.0,0.0,0.0,20.0,9.0,1.0,70.0,10.0,5.0,0.0,2.0,0.0,0.0,0.0,38.0,20.0,0.0,9.0,1.0,2.0,68.0,0,13.0,19.0,0.0,10.0,0.0,0.0,2.0,0.0,31.0,4.428571428571429,2.0,0.0,3.0,0.0,9.0,0.0,16.0,0.0,1.0,2.0,0.0,12.0,19.0
320,6547,6U06x0rZdU2wXE04MeChX934BjpYCGYO,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,37.0,26.0,16.0,44.0,5.0,15.0,8.0,1.0,115.0,16.428571428571427,2.0,0.0,1.0,16.0,42.0,5.0,25.0,15.0,2.0,8.0,1.0,64.0,51.0,0,32.0,19.0,9.0,64.0,3.0,15.0,6.0,1.0,117.0,16.714285714285715,2.0,0.0,6.0,9.0,55.0,3.0,13.0,15.0,9.0,6.0,1.0,73.0,44.0
321,6551,uiGGvm5bzelA6YjURZYgSYljUTVOBIB1,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
322,6556,xeRiyg2Y5ZgvqPGiWyjXk0hLMBeGkeoJ,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.7142857142857143,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0,10.0,11.0,7.0,0.0,4.0,0.0,3.0,0.0,25.0,3.571428571428572,3.0,0.0,2.0,7.0,0.0,4.0,9.0,0.0,0.0,3.0,0.0,13.0,12.0
323,6563,5zX31TZPkBQ4nxGKP7lPYFABTGNW6PHa,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,15.0,18.0,2.0,0.0,2.0,0.0,3.0,0.0,25.0,3.571428571428572,2.0,0.0,0.0,2.0,0.0,2.0,18.0,0.0,0.0,3.0,0.0,4.0,21.0,1,39.0,33.0,21.0,122.0,7.0,57.0,22.0,1.0,263.0,37.57142857142857,6.0,0.0,4.0,21.0,95.0,7.0,29.0,57.0,27.0,22.0,1.0,127.0,136.0
324,6576,X1EwqmDy4MdORdVb79oGgVGVtNlVZgX3,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,7.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,12.0,1.7142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,11.0,1,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0
325,6579,FxyjnTbjAUnINdJgNqjfUflUXLEYBAKC,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15.0,50.0,4.0,6.0,2.0,4.0,7.0,0.0,73.0,10.428571428571429,3.0,0.0,27.0,4.0,6.0,2.0,23.0,4.0,0.0,7.0,0.0,39.0,34.0,0,13.0,21.0,3.0,6.0,0.0,2.0,2.0,0.0,34.0,4.857142857142857,2.0,0.0,6.0,3.0,6.0,0.0,15.0,2.0,0.0,2.0,0.0,15.0,19.0
326,6619,TgtZeZ58ebuFniTgQX061K6ibFhvtBpU,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,17.0,44.0,20.0,22.0,6.0,3.0,13.0,3.0,111.0,15.857142857142858,5.0,0.0,6.0,20.0,19.0,6.0,38.0,3.0,3.0,13.0,3.0,51.0,60.0,0,17.0,22.0,11.0,12.0,6.0,0.0,3.0,0.0,54.0,7.714285714285714,3.0,0.0,2.0,11.0,12.0,6.0,20.0,0.0,0.0,3.0,0.0,31.0,23.0
327,6635,xKsPjk1jm2BE3h1iJlr6XUhvP4lcDdRk,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,49.0,68.0,42.0,130.0,24.0,10.0,13.0,2.0,289.0,41.285714285714285,5.0,0.0,16.0,42.0,119.0,24.0,52.0,10.0,11.0,13.0,2.0,201.0,88.0,0,26.0,26.0,15.0,47.0,10.0,4.0,5.0,0.0,107.0,15.285714285714286,2.0,0.0,7.0,15.0,44.0,10.0,19.0,4.0,3.0,5.0,0.0,76.0,31.0
328,6646,JV1BgG1khCT6s4RU5oY7ZOSmwW31Qjbp,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,15.0,28.0,14.0,15.0,5.0,11.0,13.0,2.0,88.0,12.571428571428571,5.0,0.0,3.0,14.0,12.0,5.0,25.0,11.0,3.0,13.0,2.0,34.0,54.0,0,20.0,23.0,12.0,15.0,4.0,11.0,9.0,1.0,75.0,10.714285714285714,2.0,0.0,2.0,12.0,12.0,4.0,21.0,11.0,3.0,9.0,1.0,30.0,45.0
329,6651,imazrFpyX68kLUAydat119Z5XKshja9y,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,22.0,28.0,24.0,50.0,13.0,0.0,3.0,0.0,118.0,16.857142857142858,3.0,0.0,0.0,24.0,45.0,13.0,28.0,0.0,5.0,3.0,0.0,82.0,36.0,1,5.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,10.0,1.4285714285714286,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,7.0
330,6664,7nQB7cjVdr2HijR82OoX1oMRPa42JjfY,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,18.0,37.0,22.0,40.0,12.0,24.0,16.0,0.0,151.0,21.571428571428573,2.0,0.0,8.0,22.0,35.0,12.0,29.0,24.0,5.0,16.0,0.0,77.0,74.0,0,25.0,23.0,15.0,54.0,4.0,15.0,8.0,0.0,119.0,17.0,3.0,0.0,2.0,15.0,49.0,4.0,21.0,15.0,5.0,8.0,0.0,70.0,49.0
331,6682,hl9NS7ZQVsxPwew9lFoMcbw555xXfA7K,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,6.0,4.0,2.0,0.0,1.0,0.0,4.0,0.0,11.0,1.5714285714285714,2.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,3.0,8.0,1,17.0,17.0,8.0,14.0,4.0,0.0,2.0,0.0,45.0,6.428571428571429,1.0,0.0,7.0,8.0,11.0,4.0,10.0,0.0,3.0,2.0,0.0,30.0,15.0
332,6721,5EbadEY64E8d6mWCOGPXe4HNciATivZW,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16.0,58.0,21.0,12.0,6.0,10.0,13.0,1.0,121.0,17.285714285714285,2.0,0.0,29.0,21.0,12.0,6.0,29.0,10.0,0.0,13.0,1.0,68.0,53.0,0,15.0,17.0,9.0,4.0,5.0,0.0,1.0,0.0,36.0,5.142857142857143,1.0,0.0,7.0,9.0,4.0,5.0,10.0,0.0,0.0,1.0,0.0,25.0,11.0
333,6722,r5hJNp3FkX6JOBVI5bSeTBPneDl7PaKl,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,8.0,4.0,1.0,0.0,1.0,0.0,10.0,1.0,17.0,2.4285714285714284,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,10.0,1.0,2.0,15.0,1,9.0,7.0,0.0,0.0,0.0,4.0,18.0,2.0,31.0,4.428571428571429,2.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,18.0,2.0,0.0,31.0
334,6723,e12uQn96OlYfknMdqSXCXdImglIj4IRR,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,26.0,86.0,47.0,0.0,14.0,230.0,104.0,9.0,490.0,70.0,6.0,0.0,9.0,47.0,0.0,14.0,77.0,230.0,0.0,104.0,9.0,70.0,420.0,0,16.0,32.0,20.0,0.0,3.0,95.0,26.0,1.0,177.0,25.285714285714285,7.0,0.0,3.0,20.0,0.0,3.0,29.0,95.0,0.0,26.0,1.0,26.0,151.0
335,6725,2LSIOP9EwUlEUMR84kNdXwxCTBof59AV,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,17.0,15.0,7.0,20.0,4.0,1.0,11.0,1.0,59.0,8.428571428571429,2.0,0.0,2.0,7.0,16.0,4.0,13.0,1.0,4.0,11.0,1.0,29.0,30.0,0,13.0,13.0,8.0,0.0,4.0,0.0,4.0,0.0,29.0,4.142857142857143,3.0,0.0,0.0,8.0,0.0,4.0,13.0,0.0,0.0,4.0,0.0,12.0,17.0
336,6734,XxYK4zbyqtm9UELp1oR6gZVKRAER78zL,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,20.0,16.0,12.0,0.0,9.0,29.0,17.0,1.0,84.0,12.0,2.0,0.0,0.0,12.0,0.0,9.0,16.0,29.0,0.0,17.0,1.0,21.0,63.0,1,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.5714285714285714,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0
337,6739,D5mwgoAPtfwdsFrdNADBqEJQSy8E0CUi,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,17.0,28.0,17.0,8.0,4.0,12.0,18.0,2.0,89.0,12.714285714285714,5.0,0.0,5.0,17.0,8.0,4.0,23.0,12.0,0.0,18.0,2.0,34.0,55.0,0,17.0,37.0,24.0,8.0,7.0,0.0,13.0,0.0,89.0,12.714285714285714,3.0,0.0,5.0,24.0,8.0,7.0,32.0,0.0,0.0,13.0,0.0,44.0,45.0
338,6741,uOAgQLQslSL4cABC9ZqhaeK1XrisqlGh,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14.0,15.0,5.0,14.0,4.0,0.0,2.0,0.0,40.0,5.714285714285714,1.0,0.0,9.0,5.0,11.0,4.0,6.0,0.0,3.0,2.0,0.0,29.0,11.0,0,7.0,6.0,4.0,0.0,2.0,0.0,4.0,0.0,16.0,2.2857142857142856,1.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,6.0,10.0
339,6761,DTS3O3ZujmzMefQXzAvfnTTqItcbsW8A,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13.0,20.0,4.0,16.0,0.0,0.0,7.0,0.0,47.0,6.714285714285714,1.0,0.0,7.0,4.0,14.0,0.0,13.0,0.0,2.0,7.0,0.0,25.0,22.0,0,15.0,23.0,0.0,12.0,0.0,38.0,5.0,2.0,80.0,11.428571428571429,2.0,0.0,6.0,0.0,10.0,0.0,17.0,38.0,2.0,5.0,2.0,16.0,64.0
340,6778,lVgq3gYt1tDiZq5EPAUcQ3qHGrMei1Rm,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16.0,10.0,6.0,6.0,3.0,12.0,12.0,4.0,53.0,7.571428571428571,1.0,0.0,2.0,6.0,5.0,3.0,8.0,12.0,1.0,12.0,4.0,16.0,37.0,0,26.0,38.0,25.0,30.0,9.0,15.0,27.0,10.0,154.0,22.0,3.0,0.0,8.0,25.0,25.0,9.0,30.0,15.0,5.0,27.0,10.0,67.0,87.0
341,6785,ptoBkN66Bt2QtZB1aEXx1ZVYWGKSe4nx,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13.0,19.0,4.0,5.0,3.0,19.0,14.0,0.0,64.0,9.142857142857142,2.0,0.0,0.0,4.0,4.0,3.0,19.0,19.0,1.0,14.0,0.0,11.0,53.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,6794,Yh46fozwerObqlP4OOrKTS69VvjT8dK1,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,39.0,12.0,9.0,90.0,8.0,0.0,6.0,0.0,125.0,17.857142857142858,3.0,0.0,2.0,9.0,86.0,8.0,10.0,0.0,4.0,6.0,0.0,105.0,20.0,1,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.7142857142857143,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0
343,6823,DeZ9eduD0lM3aHUAAOCnUrOhgp8jUmje,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,5.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.8571428571428571,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,0,11.0,22.0,1.0,4.0,0.0,0.0,6.0,0.0,33.0,4.714285714285714,2.0,0.0,7.0,1.0,3.0,0.0,15.0,0.0,1.0,6.0,0.0,11.0,22.0
344,6825,QwrR0O4UOobB3AXjFyYOVMeWzFnayzmx,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,17.0,40.0,13.0,18.0,5.0,72.0,60.0,9.0,217.0,31.0,5.0,0.0,23.0,13.0,15.0,5.0,17.0,72.0,3.0,60.0,9.0,56.0,161.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,6862,JtMmp5BCDQnYE7CMI3NvnX4aRCZsQW9K,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,26.0,108.0,55.0,0.0,17.0,208.0,144.0,4.0,536.0,76.57142857142857,7.0,0.0,0.0,55.0,0.0,17.0,108.0,208.0,0.0,144.0,4.0,72.0,464.0,0,22.0,57.0,28.0,0.0,8.0,56.0,31.0,0.0,180.0,25.714285714285715,5.0,0.0,12.0,28.0,0.0,8.0,45.0,56.0,0.0,31.0,0.0,48.0,132.0
346,6878,7fC3V6ivG07wUIMOmiYFzSlyjWvbYnYf,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,10.0,8.0,0.0,14.0,0.0,11.0,7.0,0.0,40.0,5.714285714285714,3.0,0.0,2.0,0.0,13.0,0.0,6.0,11.0,1.0,7.0,0.0,15.0,25.0,0,11.0,11.0,0.0,14.0,0.0,0.0,2.0,0.0,27.0,3.857142857142857,1.0,0.0,3.0,0.0,13.0,0.0,8.0,0.0,1.0,2.0,0.0,16.0,11.0
347,6895,z69L6knExrBf5gtr9B70Dgt3D9Xtp8CH,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,21.0,16.0,12.0,0.0,9.0,4.0,11.0,0.0,52.0,7.428571428571429,1.0,0.0,1.0,12.0,0.0,9.0,15.0,4.0,0.0,11.0,0.0,22.0,30.0,1,33.0,22.0,13.0,146.0,7.0,0.0,3.0,0.0,191.0,27.285714285714285,1.0,0.0,6.0,13.0,126.0,7.0,16.0,0.0,20.0,3.0,0.0,152.0,39.0
348,6896,WVOs4Pi3ll5FpomkXlRuIpcugHN3f0rV,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16.0,27.0,6.0,8.0,5.0,31.0,9.0,1.0,87.0,12.428571428571429,2.0,0.0,19.0,6.0,8.0,5.0,8.0,31.0,0.0,9.0,1.0,38.0,49.0,0,17.0,37.0,15.0,12.0,7.0,0.0,7.0,0.0,78.0,11.142857142857142,3.0,0.0,12.0,15.0,12.0,7.0,25.0,0.0,0.0,7.0,0.0,46.0,32.0
349,6907,CjvViMn5KClGeXFftICAvm8SWkvn3LHW,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,39.0,17.0,12.0,46.0,8.0,28.0,11.0,3.0,125.0,17.857142857142858,2.0,0.0,2.0,12.0,44.0,8.0,15.0,28.0,2.0,11.0,3.0,66.0,59.0,1,29.0,8.0,6.0,72.0,4.0,5.0,2.0,0.0,97.0,13.857142857142858,1.0,0.0,1.0,6.0,64.0,4.0,7.0,5.0,8.0,2.0,0.0,75.0,22.0
350,6915,V29AZJRcvBxCayax5I99yuRivRNPAZjj,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,8.0,3.0,2.0,0.0,2.0,1.0,4.0,1.0,13.0,1.8571428571428568,1.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,4.0,1.0,4.0,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,6920,V29AZJRcvBxCayax5I99yuRivRNPAZjj,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,8.0,2.0,1.0,0.0,1.0,13.0,11.0,1.0,29.0,4.142857142857143,1.0,0.0,0.0,1.0,0.0,1.0,2.0,13.0,0.0,11.0,1.0,2.0,27.0,0,6.0,8.0,5.0,0.0,1.0,0.0,4.0,0.0,18.0,2.571428571428572,2.0,0.0,0.0,5.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,6.0,12.0
352,6923,FXwY1YS9Ue01cJBRQTifvzVPDx1ARw9E,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.4285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,6934,nsZMAREUaN1W79W768VHLU7EdYuf3Qrp,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,41.0,83.0,8.0,58.0,14.0,9.0,24.0,2.0,198.0,28.285714285714285,6.0,0.0,31.0,8.0,44.0,14.0,52.0,9.0,14.0,24.0,2.0,97.0,101.0,0,44.0,40.0,6.0,89.0,7.0,33.0,15.0,0.0,190.0,27.142857142857142,5.0,0.0,1.0,6.0,62.0,7.0,39.0,33.0,27.0,15.0,0.0,76.0,114.0
354,6935,JR1R4x5j4WkP10KgaKlpdN5JIGsgsmdk,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14.0,13.0,6.0,10.0,4.0,0.0,3.0,0.0,36.0,5.142857142857143,2.0,0.0,4.0,6.0,9.0,4.0,9.0,0.0,1.0,3.0,0.0,23.0,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,6972,ySy2zYThCkVZr5MjEXuKxq60wfOynxkJ,RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,40.0,47.0,1.0,92.0,3.0,11.0,12.0,0.0,166.0,23.714285714285715,2.0,0.0,11.0,1.0,89.0,3.0,36.0,11.0,3.0,12.0,0.0,104.0,62.0,0,21.0,29.0,0.0,30.0,3.0,0.0,3.0,0.0,65.0,9.285714285714286,1.0,0.0,8.0,0.0,29.0,3.0,21.0,0.0,1.0,3.0,0.0,40.0,25.0
356,6977,EO1ssFp8oIj0TSE3bDdD8GeuhxRs5RVg,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,16.0,70.0,6.0,25.0,4.0,32.0,45.0,3.0,185.0,26.428571428571427,4.0,0.0,21.0,6.0,21.0,4.0,49.0,32.0,4.0,45.0,3.0,52.0,133.0,0,16.0,34.0,6.0,17.0,3.0,0.0,12.0,0.0,72.0,10.285714285714286,4.0,0.0,6.0,6.0,16.0,3.0,28.0,0.0,1.0,12.0,0.0,31.0,41.0
357,6982,R0LbBsHoep5Au5A4mW7do32jHSfgQD8E,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,18.0,67.0,21.0,20.0,5.0,45.0,26.0,1.0,185.0,26.428571428571427,4.0,0.0,34.0,21.0,16.0,5.0,33.0,45.0,4.0,26.0,1.0,76.0,109.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,6986,7fC3V6ivG07wUIMOmiYFzSlyjWvbYnYf,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,14.0,15.0,1.0,102.0,0.0,4.0,5.0,0.0,127.0,18.142857142857142,2.0,0.0,4.0,1.0,93.0,0.0,11.0,4.0,9.0,5.0,0.0,98.0,29.0,0,28.0,21.0,0.0,100.0,0.0,0.0,8.0,0.0,129.0,18.428571428571427,3.0,0.0,2.0,0.0,81.0,0.0,19.0,0.0,19.0,8.0,0.0,83.0,46.0
359,6996,Ah63NhKhS4EP98tjvGlVfvoLlBn6V6BJ,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1,12.0,7.0,4.0,0.0,2.0,1.0,12.0,1.0,27.0,3.857142857142857,1.0,0.0,0.0,4.0,0.0,2.0,7.0,1.0,0.0,12.0,1.0,6.0,21.0
360,7009,oBSB2zh7bYN4yELh7x5ItqnxR463BvKC,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,15.0,137.0,45.0,38.0,30.0,1.0,20.0,0.0,271.0,38.71428571428572,6.0,0.0,32.0,45.0,37.0,30.0,105.0,1.0,1.0,20.0,0.0,144.0,127.0,0,28.0,119.0,37.0,104.0,31.0,2.0,15.0,0.0,308.0,44.0,5.0,0.0,34.0,37.0,90.0,31.0,85.0,2.0,14.0,15.0,0.0,192.0,116.0
361,7025,EFMEoi5W4mceo8rjft5LKrYvvT3E2eat,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,11.0,16.0,6.0,10.0,3.0,61.0,3.0,4.0,103.0,14.714285714285714,2.0,0.0,3.0,6.0,9.0,3.0,13.0,61.0,1.0,3.0,4.0,21.0,82.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,7030,AntKijOf83pltCnII9LLX8PQYe0F20yO,G8EPVSXsOYB5YQWZGiz1aVq5Pgr2GrQu,7.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,9.0,1.2857142857142858,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,2.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,7045,Qo4EYwRduG0qocv3scjgK3zQnLtIvid1,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,11.0,41.0,16.0,0.0,4.0,4.0,10.0,2.0,77.0,11.0,3.0,0.0,0.0,16.0,0.0,4.0,41.0,4.0,0.0,10.0,2.0,20.0,57.0,0,16.0,65.0,6.0,0.0,4.0,0.0,31.0,5.0,111.0,15.857142857142858,3.0,0.0,0.0,6.0,0.0,4.0,65.0,0.0,0.0,31.0,5.0,10.0,101.0
364,7060,dGqImSq9UHavQbhAMWmMoDizcuOefX1Y,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13.0,32.0,0.0,16.0,0.0,26.0,8.0,2.0,84.0,12.0,2.0,0.0,16.0,0.0,13.0,0.0,16.0,26.0,3.0,8.0,2.0,29.0,55.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,7080,KqUCRL8ws5CG5PQvlspSHJpgFexIO4Jl,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12.0,43.0,2.0,22.0,2.0,0.0,3.0,0.0,72.0,10.285714285714286,2.0,0.0,20.0,2.0,18.0,2.0,23.0,0.0,4.0,3.0,0.0,42.0,30.0,0,13.0,40.0,1.0,16.0,0.0,0.0,0.0,0.0,57.0,8.142857142857142,1.0,0.0,12.0,1.0,14.0,0.0,28.0,0.0,2.0,0.0,0.0,27.0,30.0
366,7083,k85NFhuORfuDcrrXLAFWOhl0dHDWmC1t,bWdj2GDclj5ofokWjzoa5jAwMkxCykd6,6.0,5.0,2.0,0.0,2.0,0.0,2.0,0.0,11.0,1.5714285714285714,2.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,6.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,7117,RHl3DsvAX7TisJ7qBptmgrrtDAQvH7mr,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,8.0,6.0,5.0,0.0,4.0,0.0,1.0,0.0,16.0,2.2857142857142856,1.0,0.0,0.0,5.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,9.0,7.0,0,18.0,33.0,15.0,6.0,5.0,5.0,18.0,0.0,82.0,11.714285714285714,4.0,0.0,4.0,15.0,5.0,5.0,29.0,5.0,1.0,18.0,0.0,29.0,53.0
368,7124,DRhlp1eJHQqsxjCL0bRD6kkHN20HbJ4w,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,14.0,32.0,15.0,8.0,11.0,0.0,3.0,0.0,69.0,9.857142857142858,3.0,0.0,13.0,15.0,8.0,11.0,19.0,0.0,0.0,3.0,0.0,47.0,22.0,0,16.0,11.0,7.0,12.0,4.0,0.0,2.0,0.0,36.0,5.142857142857143,2.0,0.0,2.0,7.0,11.0,4.0,9.0,0.0,1.0,2.0,0.0,24.0,12.0
